Group,Status,Priority,Via,Created at,Updated at,Assigned at,Initially assigned at,Solved at,Resolution time,Satisfaction Score,Reopens,Replies,FRPTIMWBH,FRPTIM,FRSTIMWBH,FRSTIM,FRTIMWBH,RWTIM,RWTIMWBH,MTOC
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-06-07 12:36:00,2023-05-18 12:17:00.000000000,2023-05-18 12:17:00.000000000,2023-05-18 12:17:00.000000000,53.0,Offered,0,1,1638.0,3197.0,1638.0,3197.0,1638.0,3197.0,1638.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-06-12 22:36:00,2023-05-23 22:08:00.000000000,2023-05-23 22:08:00.000000000,2023-05-23 22:08:00.000000000,183.0,Offered,0,2,5760.0,10988.0,5760.0,10988.0,5760.0,10988.0,5760.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-05-16 11:25:00,2023-05-16 11:25:00.000000000,2023-05-16 11:25:00.000000000,2023-05-16 11:25:00.000000000,4.0,Offered,0,0,1852.1139498432601,265.0,146.0,265.0,146.0,265.0,146.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-06-13 00:33:00,2023-05-24 00:02:00.000000000,2023-05-24 00:02:00.000000000,2023-05-24 00:02:00.000000000,185.0,Offered,0,1,5760.0,11102.0,5760.0,11102.0,5760.0,11102.0,5760.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-06-11 18:36:00,2023-05-16 10:14:00.000000000,2023-05-16 10:14:00.000000000,2023-05-22 17:41:00.000000000,155.0,Offered,0,2,74.0,9281.0,4841.0,9281.0,4841.0,194.0,74.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-06-07 10:35:00,2023-05-18 09:46:00.000000000,2023-05-18 09:46:00.000000000,2023-05-18 09:46:00.000000000,51.0,Offered,0,1,1486.0,3046.0,1486.0,3046.0,1486.0,3046.0,1486.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-06-08 15:17:00,2023-06-08 15:17:00.000000000,2023-06-08 15:17:00.000000000,2023-06-08 15:17:00.000000000,560.0,Offered,0,0,1852.1139498432601,33617.0,16938.0,33617.0,16938.0,33617.0,16938.0,Not Fill
Endorsements,Pending,Low,Mail,2023-05-16 07:00:00,2023-05-17 20:07:00,2023-05-17 20:07:00.000000000,2023-05-17 20:07:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,1,1387.0,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,2227.0,1387.0,Not Fill
Endorsements,Pending,Low,Mail,2023-05-16 07:00:00,2023-06-14 20:49:00,2023-06-08 15:59:00.000000000,2023-06-08 15:59:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,1,21590.0,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,42589.0,21589.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-06-07 17:39:00,2023-05-18 17:25:00.000000000,2023-05-18 17:25:00.000000000,2023-05-18 17:25:00.000000000,58.0,Offered,0,1,1945.0,3505.0,1945.0,3505.0,1945.0,3505.0,1945.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-05-29 08:40:00,2023-05-29 08:40:00.000000000,2023-05-29 08:40:00.000000000,2023-05-29 08:40:00.000000000,314.0,Offered,0,0,1852.1139498432601,18821.0,9360.0,18821.0,9360.0,18821.0,9360.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-06-07 13:37:00,2023-05-18 13:08:00.000000000,2023-05-18 13:08:00.000000000,2023-05-18 13:08:00.000000000,54.0,Offered,0,1,1688.0,3248.0,1688.0,3248.0,1688.0,3248.0,1688.0,Not Fill
Endorsements,Open,Low,Mail,2023-05-16 07:00:00,2023-06-07 12:32:00,2023-06-07 12:32:00.000000000,2023-06-07 12:32:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,0,1852.1139498432601,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,32012.0,16052.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-06-13 16:36:00,2023-05-24 15:55:00.000000000,2023-05-24 15:55:00.000000000,2023-05-24 15:55:00.000000000,201.0,Offered,0,1,6175.0,12055.0,6175.0,12055.0,6175.0,12055.0,6175.0,Not Fill
Endorsements,Solved,Low,Mail,2023-05-16 07:00:00,2023-06-12 20:09:00,2023-06-08 15:58:00.000000000,2023-06-08 15:58:00.000000000,2023-06-12 20:09:00.000000000,661.0,Offered,0,1,20109.0,39669.0,20109.0,39669.0,20109.0,39669.0,20109.0,Not Fill
Endorsements,Solved,Low,Mail,2023-05-16 07:00:00,2023-06-14 14:31:00,2023-06-14 14:31:00.000000000,2023-06-14 14:31:00.000000000,2023-06-14 14:31:00.000000000,704.0,Offered,0,0,1852.1139498432601,42211.0,21211.0,42211.0,21211.0,42211.0,21211.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-06-11 10:32:00,2023-05-22 10:03:00.000000000,2023-05-22 10:03:00.000000000,2023-05-22 10:03:00.000000000,147.0,Offered,0,1,4204.0,8823.0,4204.0,8823.0,4204.0,8823.0,4204.0,Not Fill
Endorsements,Solved,Low,Mail,2023-05-16 07:00:00,2023-06-14 14:31:00,2023-06-14 14:31:00.000000000,2023-06-14 14:31:00.000000000,2023-06-14 14:31:00.000000000,704.0,Offered,0,0,1852.1139498432601,42211.0,21212.0,42211.0,21212.0,42211.0,21212.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-06-07 11:11:00,2023-06-07 11:11:00.000000000,2023-06-07 11:11:00.000000000,2023-06-07 11:11:00.000000000,532.0,Offered,0,0,1852.1139498432601,31931.0,15971.0,31931.0,15971.0,31931.0,15971.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-06-08 15:36:00,2023-05-19 14:36:00.000000000,2023-05-19 14:36:00.000000000,2023-05-19 14:36:00.000000000,80.0,Offered,0,1,2496.0,4776.0,2496.0,4776.0,2496.0,4776.0,2496.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-06-15 18:38:00,2023-05-16 11:22:00.000000000,2023-05-16 11:22:00.000000000,2023-05-26 17:42:00.000000000,251.0,Offered,0,5,142.0,15042.0,7723.0,15042.0,7723.0,1642.0,802.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-06-07 15:41:00,2023-05-18 15:14:00.000000000,2023-05-18 15:14:00.000000000,2023-05-18 15:14:00.000000000,56.0,Offered,0,2,1814.0,3374.0,1814.0,3374.0,1814.0,3373.0,1814.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-06-07 13:44:00,2023-06-07 13:44:00.000000000,2023-06-07 13:44:00.000000000,2023-06-07 13:44:00.000000000,535.0,Offered,0,0,1852.1139498432601,32084.0,16124.0,32084.0,16124.0,32084.0,16124.0,Not Fill
Endorsements,Solved,Low,Mail,2023-05-16 07:00:00,2023-06-14 14:32:00,2023-06-14 14:32:00.000000000,2023-06-14 14:32:00.000000000,2023-06-14 14:32:00.000000000,704.0,Offered,0,0,1852.1139498432601,42212.0,21212.0,42212.0,21212.0,42212.0,21212.0,Not Fill
Endorsements,Pending,Low,Mail,2023-05-16 07:00:00,2023-06-05 17:18:00,2023-05-24 10:58:00.000000000,2023-05-24 10:58:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,2,5879.0,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,29417.0,14898.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-06-11 18:36:00,2023-05-16 10:18:00.000000000,2023-05-16 10:18:00.000000000,2023-05-22 17:38:00.000000000,155.0,Offered,0,2,78.0,9278.0,4839.0,9278.0,4839.0,198.0,78.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-05-31 14:39:00,2023-05-31 14:39:00.000000000,2023-05-31 14:39:00.000000000,2023-05-31 14:39:00.000000000,368.0,Offered,0,0,1852.1139498432601,22059.0,11139.0,22059.0,11139.0,22059.0,11139.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-06-07 15:41:00,2023-05-18 15:17:00.000000000,2023-05-18 15:17:00.000000000,2023-05-18 15:17:00.000000000,56.0,Offered,0,1,1818.0,3377.0,1818.0,3377.0,1818.0,3377.0,1818.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-06-11 13:35:00,2023-05-18 15:39:00.000000000,2023-05-18 15:39:00.000000000,2023-05-22 13:08:00.000000000,150.0,Offered,0,2,1839.0,9008.0,4569.0,9008.0,4569.0,3399.0,1839.0,Not Fill
Endorsements,Solved,Low,Mail,2023-05-16 07:00:00,2023-06-05 12:01:00,2023-05-22 12:19:00.000000000,2023-05-22 12:19:00.000000000,2023-06-05 12:01:00.000000000,485.0,Offered,0,2,4520.0,29101.0,14581.0,29101.0,14581.0,8959.0,4520.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-05-18 10:50:00,2023-05-18 10:50:00.000000000,2023-05-18 10:50:00.000000000,2023-05-18 10:50:00.000000000,52.0,Offered,0,0,1852.1139498432601,3110.0,1551.0,3110.0,1551.0,3110.0,1551.0,Not Fill
Endorsements,Open,Low,Mail,2023-05-16 07:00:00,2023-06-14 11:53:00,2023-06-14 11:53:00.000000000,2023-06-14 11:53:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,0,1852.1139498432601,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,42053.0,21054.0,Not Fill
Endorsements,Solved,Low,Mail,2023-05-16 07:00:00,2023-06-09 11:02:00,2023-06-09 11:02:00.000000000,2023-06-09 11:02:00.000000000,2023-06-09 11:02:00.000000000,580.0,Offered,0,1,17402.0,34802.0,17402.0,34802.0,17402.0,34802.0,17402.0,Not Fill
Endorsements,Open,Low,Mail,2023-05-16 07:00:00,2023-06-14 14:33:00,2023-06-14 14:33:00.000000000,2023-06-14 14:33:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,0,1852.1139498432601,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,42213.0,21213.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-05-29 23:06:00,2023-05-29 23:06:00.000000000,2023-05-29 23:06:00.000000000,2023-05-29 23:06:00.000000000,328.0,Offered,0,0,1852.1139498432601,19686.0,10080.0,19686.0,10080.0,19686.0,10080.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-06-12 21:36:00,2023-05-23 20:35:00.000000000,2023-05-23 20:35:00.000000000,2023-05-23 20:35:00.000000000,182.0,Offered,0,1,5736.0,10895.0,5736.0,10895.0,5736.0,10895.0,5736.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-05-29 19:36:00,2023-05-29 19:36:00.000000000,2023-05-29 19:36:00.000000000,2023-05-29 19:36:00.000000000,325.0,Offered,0,0,1852.1139498432601,19476.0,9997.0,19476.0,9997.0,19476.0,9997.0,Not Fill
Endorsements,Solved,Low,Mail,2023-05-16 07:00:00,2023-06-15 13:08:00,2023-06-05 12:11:00.000000000,2023-06-05 12:11:00.000000000,2023-06-05 12:11:00.000000000,485.0,Offered,0,2,14591.0,29111.0,14591.0,29111.0,14591.0,29111.0,14591.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-06-11 18:36:00,2023-05-22 18:17:00.000000000,2023-05-22 18:17:00.000000000,2023-05-22 18:17:00.000000000,155.0,Offered,0,1,4878.0,9317.0,4878.0,9317.0,4878.0,9317.0,4878.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-06-14 23:35:00,2023-05-25 23:23:00.000000000,2023-05-25 23:23:00.000000000,2023-05-25 23:23:00.000000000,232.0,Offered,0,1,7200.0,13943.0,7200.0,13943.0,7200.0,13943.0,7200.0,Not Fill
Endorsements,Solved,Low,Mail,2023-05-16 07:00:00,2023-06-08 15:57:00,2023-06-08 15:57:00.000000000,2023-06-08 15:57:00.000000000,2023-06-08 15:57:00.000000000,561.0,Offered,0,0,1852.1139498432601,33657.0,16977.0,33657.0,16977.0,33657.0,16977.0,Not Fill
Endorsements,Solved,Low,Mail,2023-05-16 07:00:00,2023-06-08 15:55:00,2023-06-08 15:55:00.000000000,2023-06-08 15:55:00.000000000,2023-06-08 15:55:00.000000000,561.0,Offered,0,0,1852.1139498432601,33655.0,16976.0,33655.0,16976.0,33655.0,16976.0,Not Fill
Endorsements,Open,Low,Mail,2023-05-16 07:00:00,2023-06-07 12:26:00,2023-06-07 12:26:00.000000000,2023-06-07 12:26:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,0,1852.1139498432601,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,32006.0,16046.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-06-01 22:49:00,2023-06-01 22:49:00.000000000,2023-06-01 22:49:00.000000000,2023-06-01 22:49:00.000000000,400.0,Offered,0,0,1852.1139498432601,23989.0,12240.0,23989.0,12240.0,23989.0,12240.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-06-15 00:33:00,2023-05-16 18:52:00.000000000,2023-05-16 18:52:00.000000000,2023-05-25 23:42:00.000000000,233.0,Offered,0,3,593.0,13962.0,7200.0,13962.0,7200.0,712.0,593.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-05-17 19:21:00,2023-05-17 19:21:00.000000000,2023-05-17 19:21:00.000000000,2023-05-17 19:21:00.000000000,36.0,Offered,0,0,1852.1139498432601,2181.0,1341.0,2181.0,1341.0,2181.0,1341.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-05-19 10:52:00,2023-05-19 10:52:00.000000000,2023-05-19 10:52:00.000000000,2023-05-19 10:52:00.000000000,76.0,Offered,0,0,1852.1139498432601,4552.0,2273.0,4552.0,2273.0,4552.0,2273.0,Not Fill
Endorsements,Pending,Low,Mail,2023-05-16 07:00:00,2023-06-14 11:53:00,2023-06-14 11:53:00.000000000,2023-06-14 11:53:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,0,1852.1139498432601,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,42053.0,21054.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-06-11 17:37:00,2023-05-22 17:17:00.000000000,2023-05-22 17:17:00.000000000,2023-05-22 17:17:00.000000000,154.0,Offered,0,1,4818.0,9257.0,4818.0,9257.0,4818.0,9257.0,4818.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-05-22 18:10:00,2023-05-22 18:10:00.000000000,2023-05-22 18:10:00.000000000,2023-05-22 18:10:00.000000000,155.0,Offered,0,0,1852.1139498432601,9310.0,4870.0,9310.0,4870.0,9310.0,4870.0,Not Fill
Endorsements,Solved,Low,Mail,2023-05-16 07:00:00,2023-06-08 15:56:00,2023-06-08 15:56:00.000000000,2023-06-08 15:56:00.000000000,2023-06-08 15:56:00.000000000,561.0,Offered,0,0,1852.1139498432601,33656.0,16977.0,33656.0,16977.0,33656.0,16977.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-06-12 10:32:00,2023-05-23 10:04:00.000000000,2023-05-23 10:04:00.000000000,2023-05-23 10:04:00.000000000,171.0,Offered,0,1,5104.0,10264.0,5104.0,10264.0,5104.0,10264.0,5104.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-06-12 11:40:00,2023-05-22 14:59:00.000000000,2023-05-22 14:59:00.000000000,2023-06-12 11:40:00.000000000,653.0,Offered,0,1,4680.0,39160.0,19601.0,39160.0,19601.0,9119.0,4680.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-06-08 10:33:00,2023-05-19 10:12:00.000000000,2023-05-19 10:12:00.000000000,2023-05-19 10:12:00.000000000,75.0,Offered,0,1,2233.0,4512.0,2233.0,4512.0,2233.0,4512.0,2233.0,Not Fill
Endorsements,Solved,Low,Mail,2023-05-16 07:00:00,2023-06-14 14:33:00,2023-06-14 14:33:00.000000000,2023-06-14 14:33:00.000000000,2023-06-14 14:33:00.000000000,704.0,Offered,0,0,1852.1139498432601,42213.0,21214.0,42213.0,21214.0,42213.0,21214.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-06-09 12:37:00,2023-06-08 11:09:00.000000000,2023-06-08 11:09:00.000000000,2023-06-09 12:37:00.000000000,582.0,Offered,0,0,1852.1139498432601,34897.0,17497.0,34897.0,17497.0,34896.0,17497.0,Not Fill
Endorsements,Pending,Low,Mail,2023-05-16 07:00:00,2023-05-17 17:39:00,2023-05-17 17:39:00.000000000,2023-05-17 17:39:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,1,1240.0,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,2079.0,1240.0,Not Fill
Endorsements,Solved,Low,Mail,2023-05-16 07:00:00,2023-06-14 14:34:00,2023-06-14 14:34:00.000000000,2023-06-14 14:34:00.000000000,2023-06-14 14:34:00.000000000,704.0,Offered,0,0,1852.1139498432601,42214.0,21215.0,42214.0,21215.0,42214.0,21215.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-05-22 17:22:00,2023-05-22 17:22:00.000000000,2023-05-22 17:22:00.000000000,2023-05-22 17:22:00.000000000,154.0,Offered,0,0,1852.1139498432601,9262.0,4822.0,9262.0,4822.0,9262.0,4822.0,Not Fill
Endorsements,Solved,Low,Mail,2023-05-16 07:00:00,2023-06-16 14:37:00,2023-06-02 17:08:00.000000000,2023-06-02 17:08:00.000000000,2023-06-16 14:37:00.000000000,752.0,Offered,0,1,22657.0,45097.0,22657.0,45097.0,22657.0,45097.0,22657.0,Not Fill
Endorsements,Solved,Low,Mail,2023-05-16 07:00:00,2023-06-09 11:09:00,2023-06-09 11:09:00.000000000,2023-06-09 11:09:00.000000000,2023-06-09 11:09:00.000000000,580.0,Offered,0,1,17410.0,34809.0,17410.0,34809.0,17410.0,34809.0,17410.0,Not Fill
Endorsements,Solved,Low,Mail,2023-05-16 07:00:00,2023-06-09 11:10:00,2023-06-09 11:10:00.000000000,2023-06-09 11:10:00.000000000,2023-06-09 11:10:00.000000000,580.0,Offered,0,0,1852.1139498432601,34810.0,17411.0,34810.0,17411.0,34810.0,17411.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-06-11 12:36:00,2023-05-22 12:18:00.000000000,2023-05-22 12:18:00.000000000,2023-05-22 12:18:00.000000000,149.0,Offered,0,2,223.0,8958.0,4518.0,8958.0,4518.0,342.0,223.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-06-11 10:32:00,2023-05-22 10:09:00.000000000,2023-05-22 10:09:00.000000000,2023-05-22 10:09:00.000000000,147.0,Offered,0,1,4210.0,8829.0,4210.0,8829.0,4210.0,8829.0,4210.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-05-19 10:49:00,2023-05-19 10:49:00.000000000,2023-05-19 10:49:00.000000000,2023-05-19 10:49:00.000000000,76.0,Offered,0,0,1852.1139498432601,4549.0,2270.0,4549.0,2270.0,4549.0,2270.0,Not Fill
Endorsements,Solved,Low,Mail,2023-05-16 07:00:00,2023-06-14 14:35:00,2023-06-14 14:35:00.000000000,2023-06-14 14:35:00.000000000,2023-06-14 14:35:00.000000000,704.0,Offered,0,0,1852.1139498432601,42215.0,21215.0,42215.0,21215.0,42215.0,21215.0,Not Fill
Endorsements,Pending,Low,Mail,2023-05-16 07:00:00,2023-05-22 13:06:00,2023-05-22 13:06:00.000000000,2023-05-22 13:06:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,2,563.0,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,683.0,563.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-06-11 16:36:00,2023-05-22 15:59:00.000000000,2023-05-22 15:59:00.000000000,2023-05-22 15:59:00.000000000,153.0,Offered,0,1,4740.0,9179.0,4740.0,9179.0,4740.0,9179.0,4740.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-06-07 11:34:00,2023-05-18 11:19:00.000000000,2023-05-18 11:19:00.000000000,2023-05-18 11:19:00.000000000,52.0,Offered,0,1,1579.0,3139.0,1579.0,3139.0,1579.0,3139.0,1579.0,Not Fill
Endorsements,Solved,Low,Mail,2023-05-16 07:00:00,2023-06-07 11:29:00,2023-06-07 11:29:00.000000000,2023-06-07 11:29:00.000000000,2023-06-07 11:29:00.000000000,532.0,Offered,0,1,15989.0,31949.0,15989.0,31949.0,15989.0,31949.0,15989.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-06-08 13:36:00,2023-05-19 13:13:00.000000000,2023-05-19 13:13:00.000000000,2023-05-19 13:13:00.000000000,78.0,Offered,0,1,2413.0,4693.0,2413.0,4693.0,2413.0,4693.0,2413.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-05-18 11:04:00,2023-05-18 10:56:00.000000000,2023-05-18 10:56:00.000000000,2023-05-18 11:04:00.000000000,52.0,Offered,0,0,1852.1139498432601,3124.0,1564.0,3124.0,1564.0,3124.0,1564.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-05-18 11:09:00,2023-05-18 10:56:00.000000000,2023-05-18 10:56:00.000000000,2023-05-18 11:09:00.000000000,52.0,Offered,0,0,1852.1139498432601,3129.0,1570.0,3129.0,1570.0,3130.0,1570.0,Not Fill
Endorsements,Solved,Low,Mail,2023-05-16 07:00:00,2023-06-09 11:12:00,2023-06-09 11:12:00.000000000,2023-06-09 11:12:00.000000000,2023-06-09 11:12:00.000000000,580.0,Offered,0,1,17412.0,34812.0,17412.0,34812.0,17412.0,34812.0,17412.0,Not Fill
Endorsements,Open,Low,Mail,2023-05-16 07:00:00,2023-06-14 14:35:00,2023-06-14 14:35:00.000000000,2023-06-14 14:35:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,0,1852.1139498432601,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,42215.0,21216.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-06-07 12:24:00,2023-06-07 12:24:00.000000000,2023-06-07 12:24:00.000000000,2023-06-07 12:24:00.000000000,533.0,Offered,0,0,1852.1139498432601,32004.0,16044.0,32004.0,16044.0,32004.0,16044.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-06-18 12:33:00,2023-05-29 11:33:00.000000000,2023-05-29 11:33:00.000000000,2023-05-29 11:33:00.000000000,317.0,Offered,0,2,9514.0,18993.0,9514.0,18993.0,9514.0,18993.0,9514.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:00:00,2023-06-08 13:36:00,2023-05-19 12:56:00.000000000,2023-05-19 12:56:00.000000000,2023-05-19 12:56:00.000000000,78.0,Offered,0,1,2396.0,4675.0,2396.0,4675.0,2396.0,4675.0,2396.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:01:00,2023-06-11 10:32:00,2023-05-22 09:57:00.000000000,2023-05-22 09:57:00.000000000,2023-05-22 09:57:00.000000000,147.0,Offered,0,1,4197.0,8816.0,4197.0,8816.0,4197.0,8816.0,4197.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:01:00,2023-06-12 17:36:00,2023-05-23 17:01:00.000000000,2023-05-23 17:01:00.000000000,2023-05-23 17:01:00.000000000,178.0,Offered,0,1,5522.0,10680.0,5522.0,10680.0,5522.0,10680.0,5522.0,Not Fill
Endorsements,Open,Low,Mail,2023-05-16 07:01:00,2023-06-08 15:36:00,2023-06-08 15:36:00.000000000,2023-06-08 15:36:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,0,1852.1139498432601,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,33635.0,16957.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:01:00,2023-06-14 23:35:00,2023-05-25 23:20:00.000000000,2023-05-25 23:20:00.000000000,2023-05-25 23:20:00.000000000,232.0,Offered,0,1,7200.0,13938.0,7200.0,13938.0,7200.0,13938.0,7200.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:01:00,2023-06-07 17:39:00,2023-05-18 16:57:00.000000000,2023-05-18 16:57:00.000000000,2023-05-18 16:57:00.000000000,58.0,Offered,0,1,1918.0,3476.0,1918.0,3476.0,1918.0,3476.0,1918.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:01:00,2023-06-12 22:10:00,2023-06-12 22:10:00.000000000,2023-06-12 22:10:00.000000000,2023-06-12 22:10:00.000000000,663.0,Offered,0,0,1852.1139498432601,39789.0,20160.0,39789.0,20160.0,39789.0,20160.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:01:00,2023-06-07 16:36:00,2023-05-18 15:34:00.000000000,2023-05-18 15:34:00.000000000,2023-05-18 15:34:00.000000000,57.0,Offered,0,2,1834.0,3393.0,1835.0,3393.0,1835.0,3392.0,1834.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:01:00,2023-06-11 15:37:00,2023-05-16 13:40:00.000000000,2023-05-16 13:40:00.000000000,2023-05-22 15:28:00.000000000,152.0,Offered,0,2,281.0,9146.0,4708.0,9146.0,4708.0,399.0,281.0,Not Fill
Endorsements,Solved,Low,Mail,2023-05-16 07:01:00,2023-06-05 11:35:00,2023-05-30 15:45:00.000000000,2023-05-16 19:01:00.000000000,2023-05-31 11:42:00.000000000,365.0,Offered,0,4,601.0,21881.0,10963.0,21881.0,10963.0,719.0,601.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:01:00,2023-06-11 17:37:00,2023-05-22 16:57:00.000000000,2023-05-22 16:57:00.000000000,2023-05-22 16:57:00.000000000,154.0,Offered,0,1,4797.0,9235.0,4797.0,9235.0,4797.0,9235.0,4797.0,Not Fill
Endorsements,Solved,Low,Mail,2023-05-16 07:01:00,2023-06-09 11:16:00,2023-06-09 11:16:00.000000000,2023-06-09 11:16:00.000000000,2023-06-09 11:16:00.000000000,580.0,Offered,0,1,17417.0,34815.0,17417.0,34815.0,17417.0,34815.0,17417.0,Not Fill
