Group,Status,Priority,Via,Created at,Updated at,Assigned at,Initially assigned at,Solved at,Resolution time,Satisfaction Score,Reopens,Replies,FRPTIMWBH,FRPTIM,FRSTIMWBH,FRSTIM,FRTIMWBH,RWTIM,RWTIMWBH,MTOC
Endorsements,Solved,Low,Mail,2023-05-16 07:02:00,2023-06-09 11:27:00,2023-06-09 11:27:00.000000000,2023-06-08 15:51:00.000000000,2023-06-08 15:51:00.000000000,514.5,Offered,0,1.0,4363.28487460815,24874.0,12791.5,30808.5,15526.0,28951.5,14738.5,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:02:00,2023-06-15 00:33:00,2023-05-16 18:47:00.000000000,2023-05-16 18:47:00.000000000,2023-05-25 23:38:00.000000000,233.0,Offered,0,2.0,588.0,13957.0,7200.0,13957.0,7200.0,706.0,588.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:02:00,2023-05-24 12:00:00,2023-05-24 12:00:00.000000000,2023-05-24 12:00:00.000000000,2023-05-24 12:00:00.000000000,197.0,Offered,0,0.0,1852.1139498432601,11818.0,5940.0,11818.0,5940.0,11818.0,5940.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:02:00,2023-05-18 11:28:00,2023-05-18 10:56:00.000000000,2023-05-18 10:56:00.000000000,2023-05-18 11:28:00.000000000,52.0,Offered,0,0.0,1852.1139498432601,3147.0,1589.0,3147.0,1589.0,3146.0,1588.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:02:00,2023-06-07 12:50:00,2023-05-16 12:58:00.000000000,2023-05-16 12:58:00.000000000,2023-06-07 12:50:00.000000000,514.5,Offered,0,0.0,1852.1139498432601,24874.0,12791.5,30808.5,15526.0,28951.5,14738.5,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:02:00,2023-06-12 23:34:00,2023-05-17 13:24:00.000000000,2023-05-17 13:24:00.000000000,2023-05-23 22:30:00.000000000,183.0,Offered,0,2.0,984.0,11009.0,5760.0,11009.0,5760.0,1822.0,984.0,Not Fill
Endorsements,Solved,Low,Mail,2023-05-16 07:02:00,2023-05-30 17:41:00,2023-05-30 17:41:00.000000000,2023-05-30 17:41:00.000000000,2023-05-30 17:41:00.000000000,347.0,Offered,0,1.0,4363.28487460815,20800.0,10602.0,20800.0,10602.0,20800.0,10602.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:02:00,2023-06-08 07:32:00,2023-05-16 12:34:00.000000000,2023-05-16 12:34:00.000000000,2023-05-19 07:29:00.000000000,72.0,Offered,0,2.0,215.0,4347.0,2160.0,4347.0,2160.0,332.0,215.0,Not Fill
Endorsements,Solved,Low,Mail,2023-05-16 07:02:00,2023-06-07 12:54:00,2023-05-18 19:00:00.000000000,2023-05-18 19:00:00.000000000,2023-06-07 12:54:00.000000000,514.5,Offered,0,1.0,2040.0,24874.0,12791.5,30808.5,15526.0,3598.0,2040.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:02:00,2023-06-12 20:38:00,2023-05-16 13:23:00.000000000,2023-05-16 13:23:00.000000000,2023-05-23 20:10:00.000000000,181.0,Offered,0,2.0,263.0,10868.0,5711.0,10868.0,5711.0,381.0,263.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:02:00,2023-06-07 14:05:00,2023-06-07 14:05:00.000000000,2023-06-07 14:05:00.000000000,2023-06-07 14:05:00.000000000,514.5,Offered,0,0.0,1852.1139498432601,24874.0,12791.5,30808.5,15526.0,28951.5,14738.5,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:02:00,2023-06-10 17:35:00,2023-05-16 12:39:00.000000000,2023-05-16 12:39:00.000000000,2023-05-21 16:47:00.000000000,130.0,Offered,0,2.0,220.0,7785.0,3888.0,7785.0,3888.0,338.0,220.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:02:00,2023-06-14 18:37:00,2023-05-25 17:42:00.000000000,2023-05-25 17:42:00.000000000,2023-05-25 17:42:00.000000000,227.0,Offered,0,1.0,4363.28487460815,13601.0,7003.0,13601.0,7003.0,13601.0,7003.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:02:00,2023-06-10 16:36:00,2023-05-16 12:47:00.000000000,2023-05-16 12:47:00.000000000,2023-05-21 16:16:00.000000000,129.0,Offered,0,2.0,228.0,7755.0,3857.0,7755.0,3857.0,345.0,228.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:02:00,2023-06-14 18:37:00,2023-05-25 17:37:00.000000000,2023-05-25 17:37:00.000000000,2023-05-25 17:37:00.000000000,227.0,Offered,0,0.0,1852.1139498432601,13595.0,6998.0,13595.0,6998.0,13595.0,6998.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:02:00,2023-06-11 13:35:00,2023-05-16 12:29:00.000000000,2023-05-16 12:29:00.000000000,2023-05-22 12:58:00.000000000,150.0,Offered,0,2.0,210.0,8997.0,4559.0,8997.0,4559.0,327.0,210.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:02:00,2023-06-14 23:35:00,2023-05-25 23:27:00.000000000,2023-05-25 23:27:00.000000000,2023-05-25 23:27:00.000000000,232.0,Offered,0,1.0,4363.28487460815,13945.0,7200.0,13945.0,7200.0,13945.0,7200.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:02:00,2023-06-15 00:33:00,2023-05-16 20:52:00.000000000,2023-05-16 20:52:00.000000000,2023-05-25 23:30:00.000000000,232.0,Offered,0,2.0,713.0,13948.0,7200.0,13948.0,7200.0,830.0,713.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:02:00,2023-06-07 13:37:00,2023-05-18 12:57:00.000000000,2023-05-18 12:57:00.000000000,2023-05-18 12:59:00.000000000,54.0,Offered,0,2.0,1678.0,3237.0,1679.0,3237.0,1679.0,3238.0,1680.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:02:00,2023-05-17 17:07:00,2023-05-17 17:07:00.000000000,2023-05-17 17:07:00.000000000,2023-05-17 17:07:00.000000000,34.0,Offered,0,0.0,1852.1139498432601,2045.0,1207.0,2045.0,1207.0,2045.0,1207.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:02:00,2023-05-31 16:34:00,2023-05-31 16:34:00.000000000,2023-05-31 16:34:00.000000000,2023-05-31 16:34:00.000000000,370.0,Offered,0,0.0,1852.1139498432601,22172.0,11255.0,22172.0,11255.0,22172.0,11255.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:02:00,2023-05-30 18:45:00,2023-05-30 18:45:00.000000000,2023-05-30 18:45:00.000000000,2023-05-30 18:45:00.000000000,348.0,Offered,0,0.0,1852.1139498432601,20863.0,10666.0,20863.0,10666.0,20863.0,10666.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:02:00,2023-06-11 13:35:00,2023-05-16 10:10:00.000000000,2023-05-16 10:10:00.000000000,2023-05-22 13:25:00.000000000,150.0,Offered,0,2.0,70.0,9023.0,4585.0,9023.0,4585.0,188.0,70.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:02:00,2023-06-13 00:33:00,2023-05-16 23:27:00.000000000,2023-05-16 23:27:00.000000000,2023-05-24 00:16:00.000000000,185.0,Offered,0,1.0,720.0,11114.0,5760.0,11114.0,5760.0,985.0,720.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:02:00,2023-06-07 03:39:00,2023-05-16 15:11:00.000000000,2023-05-16 15:11:00.000000000,2023-05-16 15:11:00.000000000,8.0,Offered,0,1.0,371.0,489.0,371.0,489.0,371.0,489.0,371.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:02:00,2023-05-22 16:33:00,2023-05-17 15:34:00.000000000,2023-05-17 15:34:00.000000000,2023-05-22 16:33:00.000000000,154.0,Offered,0,0.0,1852.1139498432601,9212.0,4774.0,9212.0,4774.0,1952.0,1115.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:02:00,2023-06-11 10:32:00,2023-05-22 09:59:00.000000000,2023-05-22 09:59:00.000000000,2023-05-22 09:59:00.000000000,147.0,Offered,0,1.0,4200.0,8818.0,4200.0,8818.0,4200.0,8818.0,4200.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:02:00,2023-06-11 10:32:00,2023-05-22 10:12:00.000000000,2023-05-22 10:12:00.000000000,2023-05-22 10:12:00.000000000,147.0,Offered,0,1.0,4212.0,8830.0,4212.0,8830.0,4212.0,8830.0,4212.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:02:00,2023-06-13 12:36:00,2023-05-24 12:00:00.000000000,2023-05-24 12:00:00.000000000,2023-05-24 12:00:00.000000000,197.0,Offered,0,1.0,4363.28487460815,11818.0,5941.0,11818.0,5941.0,11818.0,5941.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:02:00,2023-06-07 11:34:00,2023-05-18 10:46:00.000000000,2023-05-18 10:46:00.000000000,2023-05-18 10:46:00.000000000,52.0,Offered,0,1.0,1547.0,3104.0,1547.0,3104.0,1547.0,3104.0,1547.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 07:02:00,2023-06-11 16:36:00,2023-05-22 16:23:00.000000000,2023-05-22 16:23:00.000000000,2023-05-22 16:23:00.000000000,153.0,Offered,0,1.0,4363.28487460815,9201.0,4763.0,9201.0,4763.0,9201.0,4763.0,Not Fill
Onboardings,Solved,Low,Mail,2023-05-16 08:05:00,2023-06-13 11:54:00,2023-05-16 10:17:00.000000000,2023-05-16 10:17:00.000000000,2023-06-13 11:54:00.000000000,514.5,Offered,0,6.0,142.0,24874.0,12791.5,30808.5,15526.0,670.0,616.0,Not Fill
Reimbursement Claims,Solved,Low,Mail,2023-05-16 08:32:00,2023-06-01 13:01:00,2023-05-16 10:00:00.000000000,2023-05-16 10:00:00.000000000,2023-06-01 13:01:00.000000000,388.0,Offered,0,2.0,406.0,23309.0,11761.0,23309.0,11761.0,23311.0,11763.0,Not Fill
Support,Solved,Low,Mail,2023-05-16 08:46:00,2023-05-31 10:03:00,2023-05-16 08:57:00.000000000,2023-05-16 08:57:00.000000000,2023-05-31 10:03:00.000000000,361.0,Offered,0,3.0,31.0,21678.0,10864.0,21678.0,10864.0,21676.0,10862.0,Not Fill
Support,Closed,Low,Mail,2023-05-16 09:01:00,2023-06-07 03:39:00,2023-05-16 10:53:00.000000000,2023-05-16 10:53:00.000000000,2023-05-17 18:37:00.000000000,34.0,Offered,0,3.0,135.0,2016.0,1296.0,2016.0,1296.0,2016.0,1296.0,Not Fill
Support,Closed,Low,Mail,2023-05-16 09:02:00,2023-06-07 03:39:00,2023-05-16 10:53:00.000000000,2023-05-16 10:53:00.000000000,2023-05-16 17:04:00.000000000,8.0,Offered,0,1.0,157.0,482.0,482.0,482.0,482.0,482.0,482.0,Not Fill
Support,Closed,Low,Internal Communication,2023-05-16 09:05:00,2023-06-07 03:39:00,2023-05-16 10:53:00.000000000,2023-05-16 10:53:00.000000000,2023-05-16 12:52:00.000000000,4.0,Offered,0,3.0,0.0,227.0,227.0,227.0,227.0,227.0,227.0,Not Fill
Support,Closed,Low,Mail,2023-05-16 09:08:00,2023-06-07 10:35:00,2023-05-16 10:53:00.000000000,2023-05-16 10:53:00.000000000,2023-05-18 10:08:00.000000000,49.0,Offered,0,2.0,159.0,2939.0,1499.0,2939.0,1499.0,2940.0,1500.0,Not Fill
Endorsements,Solved,Low,Mail,2023-05-16 09:08:00,2023-06-13 10:29:00,2023-05-16 10:57:00.000000000,2023-05-16 10:57:00.000000000,2023-06-13 10:29:00.000000000,514.5,Offered,0,4.0,131.0,24874.0,12791.5,30808.5,15526.0,383.0,383.0,Not Fill
Support,Closed,Low,Mail,2023-05-16 09:09:00,2023-06-07 12:36:00,2023-05-16 10:53:00.000000000,2023-05-16 10:53:00.000000000,2023-05-18 12:29:00.000000000,51.0,Offered,0,1.0,156.0,3079.0,1639.0,3079.0,1639.0,3079.0,1639.0,Not Fill
Reimbursement Claims,Closed,Low,Mail,2023-05-16 09:20:00,2023-06-11 15:37:00,2023-05-16 10:01:00.000000000,2023-05-16 10:01:00.000000000,2023-05-22 14:40:00.000000000,149.0,Offered,0,2.0,1541.0,8960.0,4640.0,8960.0,4640.0,8960.0,4640.0,Not Fill
Reimbursement Claims,Open,Low,Mail,2023-05-16 09:25:00,2023-06-16 09:28:00,2023-05-16 10:01:00.000000000,2023-05-16 10:01:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,5.0,2610.0,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,28951.5,14738.5,Not Fill
Reimbursement Claims,Solved,Low,Mail,2023-05-16 09:33:00,2023-06-07 15:35:00,2023-05-16 10:01:00.000000000,2023-05-16 10:01:00.000000000,2023-06-07 15:35:00.000000000,514.5,Offered,0,4.0,2399.0,24874.0,12791.5,30808.5,15526.0,28951.5,14738.5,Not Fill
Reimbursement Claims,Closed,Low,Mail,2023-05-16 09:36:00,2023-06-07 20:35:00,2023-05-16 10:02:00.000000000,2023-05-16 10:02:00.000000000,2023-05-18 19:36:00.000000000,58.0,Offered,0,0.0,1852.1139498432601,3480.0,2040.0,3480.0,2040.0,3480.0,2040.0,Not Fill
Support,Closed,Low,Internal Communication,2023-05-16 09:41:00,2023-06-07 03:39:00,2023-05-16 10:53:00.000000000,2023-05-16 10:53:00.000000000,2023-05-16 11:53:00.000000000,2.0,Offered,0,2.0,1.0,132.0,132.0,132.0,132.0,131.0,131.0,Not Fill
Support,Closed,Low,Mail,2023-05-16 09:50:00,2023-06-07 21:35:00,2023-05-16 10:54:00.000000000,2023-05-16 10:54:00.000000000,2023-05-18 20:55:00.000000000,59.0,4,0,4.0,175.0,3545.0,2105.0,3545.0,2105.0,3546.0,2106.0,Manage dependents
Support,Closed,Low,Mail,2023-05-16 09:53:00,2023-06-07 03:39:00,2023-05-16 10:54:00.000000000,2023-05-16 10:54:00.000000000,2023-05-17 11:46:00.000000000,26.0,Offered,0,5.0,187.0,1553.0,833.0,1553.0,833.0,1553.0,832.0,Is my treatment covered (IMTC)
Endorsements,Closed,Low,Mail,2023-05-16 09:54:00,2023-06-07 03:39:00,2023-05-16 10:56:00.000000000,2023-05-16 10:56:00.000000000,2023-05-16 15:35:00.000000000,6.0,Offered,0,1.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,Not Fill
Support,Closed,Low,OutBound,2023-05-16 09:58:00,2023-06-07 03:39:00,2023-05-16 09:58:00.000000000,2023-05-16 09:58:00.000000000,2023-05-17 10:00:00.000000000,24.0,4,0,2.0,137.0,1442.0,722.0,1442.0,722.0,1443.0,723.0,Others
Support,Solved,Low,Mail,2023-05-16 09:58:00,2023-05-31 10:03:00,2023-05-16 10:54:00.000000000,2023-05-16 10:54:00.000000000,2023-05-31 10:03:00.000000000,360.0,Offered,0,2.0,65.0,21605.0,10805.0,21605.0,10805.0,21606.0,10806.0,Not Fill
Reimbursement Claims,Open,Low,Mail,2023-05-16 10:05:00,2023-06-19 06:46:00,2023-05-22 11:41:00.000000000,2023-05-16 10:54:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,6.0,1261.0,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,28951.5,14738.5,Not Fill
Reimbursement Claims,Closed,Low,Mail,2023-05-16 10:06:00,2023-05-16 16:45:00,2023-05-16 10:12:00.000000000,2023-05-16 10:12:00.000000000,2023-05-16 16:45:00.000000000,7.0,Offered,0,0.0,1852.1139498432601,399.0,399.0,399.0,399.0,399.0,399.0,Not Fill
Reimbursement Claims,Closed,Low,Mail,2023-05-16 10:09:00,2023-06-10 15:37:00,2023-05-16 14:18:00.000000000,2023-05-16 14:18:00.000000000,2023-05-21 14:43:00.000000000,125.0,Offered,0,1.0,3694.0,7474.0,3694.0,7474.0,3694.0,7473.0,3693.0,Not Fill
Reimbursement Claims,Closed,Low,Mail,2023-05-16 10:22:00,2023-06-07 03:39:00,2023-05-16 14:18:00.000000000,2023-05-16 14:18:00.000000000,2023-05-16 18:32:00.000000000,8.0,Offered,0,1.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,Not Fill
Endorsements,Closed,Low,OutBound,2023-05-16 10:25:00,2023-06-07 03:39:00,2023-05-16 10:25:00.000000000,2023-05-16 10:25:00.000000000,2023-05-16 10:25:00.000000000,0.0,Offered,0,0.0,1852.1139498432601,0.0,0.0,0.0,0.0,0.0,0.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 10:34:00,2023-06-11 15:37:00,2023-05-16 10:55:00.000000000,2023-05-16 10:55:00.000000000,2023-05-22 14:50:00.000000000,148.0,Offered,0,1.0,4363.28487460815,8896.0,4576.0,8896.0,4576.0,8896.0,4576.0,Not Fill
Support,Closed,Low,Mail,2023-05-16 10:35:00,2023-06-07 03:39:00,2023-05-16 10:55:00.000000000,2023-05-16 10:55:00.000000000,2023-05-17 17:56:00.000000000,31.0,Offered,0,3.0,49.0,1881.0,1161.0,1881.0,1161.0,1880.0,1160.0,Not Fill
Support,Closed,Low,Internal Communication,2023-05-16 10:37:00,2023-06-07 03:39:00,2023-05-16 10:55:00.000000000,2023-05-16 10:55:00.000000000,2023-05-16 16:51:00.000000000,6.0,Offered,0,4.0,66.0,375.0,375.0,375.0,375.0,375.0,375.0,Not Fill
Support,Closed,Low,Mail,2023-05-16 10:37:00,2023-06-07 03:38:00,2023-05-16 10:55:00.000000000,2023-05-16 10:55:00.000000000,2023-05-16 11:42:00.000000000,1.0,Offered,0,1.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 10:41:00,2023-06-11 15:37:00,2023-05-16 10:55:00.000000000,2023-05-16 10:55:00.000000000,2023-05-22 14:54:00.000000000,148.0,Offered,0,1.0,4363.28487460815,8893.0,4573.0,8893.0,4573.0,8892.0,4572.0,Not Fill
Reimbursement Claims,Closed,Low,Mail,2023-05-16 10:44:00,2023-05-19 17:32:00,2023-05-16 14:18:00.000000000,2023-05-16 14:18:00.000000000,2023-05-19 17:32:00.000000000,79.0,Offered,0,1.0,2568.0,4728.0,2568.0,4728.0,2568.0,4728.0,2568.0,Not Fill
Reimbursement Claims,Closed,Low,Mail,2023-05-16 10:44:00,2023-06-07 03:38:00,2023-05-16 14:19:00.000000000,2023-05-16 14:19:00.000000000,2023-05-16 17:56:00.000000000,7.0,Offered,0,1.0,432.0,432.0,432.0,432.0,432.0,431.0,431.0,Not Fill
Support,Closed,Low,Closed Ticket,2023-05-16 10:58:00,2023-06-07 03:38:00,2023-05-16 11:04:00.000000000,2023-05-16 11:04:00.000000000,2023-05-16 11:05:00.000000000,0.0,Offered,0,0.0,1852.1139498432601,7.0,7.0,7.0,7.0,7.0,7.0,Manage dependents
Support,Closed,Low,OutBound,2023-05-16 10:59:00,2023-06-07 03:38:00,2023-05-16 10:59:00.000000000,2023-05-16 10:59:00.000000000,2023-05-17 11:59:00.000000000,25.0,4,0,4.0,127.0,1500.0,780.0,1500.0,780.0,1500.0,780.0,Health ID
Endorsements,Solved,Low,Mail,2023-05-16 11:01:00,2023-06-07 17:30:00,2023-05-16 11:15:00.000000000,2023-05-16 11:15:00.000000000,2023-06-07 17:30:00.000000000,514.5,Offered,0,3.0,4363.28487460815,24874.0,12791.5,30808.5,15526.0,8912.0,4592.0,Not Fill
Support,Closed,Low,Closed Ticket,2023-05-16 11:01:00,2023-06-07 03:38:00,2023-05-16 11:05:00.000000000,2023-05-16 11:05:00.000000000,2023-05-16 11:05:00.000000000,0.0,Offered,0,0.0,1852.1139498432601,4.0,4.0,4.0,4.0,4.0,4.0,Manage dependents
Support,Closed,Low,Internal Communication,2023-05-16 11:01:00,2023-06-07 03:38:00,2023-05-16 11:42:00.000000000,2023-05-16 11:42:00.000000000,2023-05-17 10:40:00.000000000,24.0,Offered,0,3.0,1.0,1419.0,699.0,1419.0,699.0,1419.0,699.0,Not Fill
Support,Closed,Low,Closed Ticket,2023-05-16 11:11:00,2023-06-07 03:38:00,2023-05-16 11:28:00.000000000,2023-05-16 11:28:00.000000000,2023-05-16 11:28:00.000000000,0.0,Offered,0,0.0,1852.1139498432601,17.0,17.0,17.0,17.0,17.0,17.0,Manage dependents
Endorsements,Closed,Low,OutBound,2023-05-16 11:14:00,2023-06-07 03:38:00,2023-05-16 11:14:00.000000000,2023-05-16 11:14:00.000000000,2023-05-16 15:20:00.000000000,4.0,Offered,0,1.0,238.0,246.0,246.0,246.0,246.0,233.0,233.0,Not Fill
Reimbursement Claims,Closed,Low,Mail,2023-05-16 11:18:00,2023-05-16 18:17:00,2023-05-16 14:23:00.000000000,2023-05-16 14:23:00.000000000,2023-05-16 18:17:00.000000000,7.0,Offered,0,1.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,Not Fill
Onboardings,Solved,Low,Mail,2023-05-16 11:19:00,2023-06-13 17:26:00,2023-05-16 13:03:00.000000000,2023-05-16 13:03:00.000000000,2023-06-13 17:26:00.000000000,514.5,Offered,0,6.0,311.0,24874.0,12791.5,30808.5,15526.0,767.0,767.0,Not Fill
Support,Closed,Low,Mail,2023-05-16 11:27:00,2023-06-07 03:38:00,2023-05-16 12:04:00.000000000,2023-05-16 12:04:00.000000000,2023-05-16 12:48:00.000000000,1.0,4,0,3.0,48.0,81.0,81.0,81.0,81.0,81.0,81.0,Not Fill
Support,Closed,Low,Mail,2023-05-16 11:30:00,2023-06-07 03:38:00,2023-05-16 12:05:00.000000000,2023-05-16 12:05:00.000000000,2023-05-17 17:50:00.000000000,30.0,Offered,0,1.0,69.0,1821.0,1101.0,1821.0,1101.0,1821.0,1101.0,Not Fill
Support,Closed,Low,Internal Communication,2023-05-16 11:30:00,2023-06-07 03:38:00,2023-05-16 11:42:00.000000000,2023-05-16 11:42:00.000000000,2023-05-16 19:27:00.000000000,8.0,Offered,0,2.0,1.0,477.0,477.0,477.0,477.0,477.0,477.0,Not Fill
Endorsements,Closed,Low,Mail,2023-05-16 11:31:00,2023-06-07 03:38:00,2023-05-17 11:16:00.000000000,2023-05-17 11:16:00.000000000,2023-05-17 13:21:00.000000000,26.0,Offered,0,1.0,830.0,1550.0,830.0,1550.0,830.0,1551.0,831.0,Not Fill
Support,Closed,Low,Internal Communication,2023-05-16 11:33:00,2023-06-07 03:38:00,2023-05-16 11:43:00.000000000,2023-05-16 11:43:00.000000000,2023-05-16 12:36:00.000000000,1.0,Offered,0,2.0,1.0,63.0,63.0,63.0,63.0,62.0,62.0,Not Fill
Reimbursement Claims,Solved,Low,Mail,2023-05-16 11:33:00,2023-06-06 11:05:00,2023-05-16 14:26:00.000000000,2023-05-16 14:26:00.000000000,2023-06-06 11:05:00.000000000,504.0,Offered,0,4.0,409.0,24874.0,12791.5,30211.0,15091.0,28951.5,14738.5,Not Fill
Support,Closed,Low,Mail,2023-05-16 11:33:00,2023-06-07 11:34:00,2023-05-16 12:05:00.000000000,2023-05-16 12:05:00.000000000,2023-05-18 10:35:00.000000000,47.0,4,0,2.0,392.0,2821.0,1381.0,2821.0,1381.0,2822.0,1382.0,Not Fill
Endorsements,Solved,Low,Mail,2023-05-16 11:35:00,2023-05-31 17:46:00,2023-05-17 11:14:00.000000000,2023-05-17 11:14:00.000000000,2023-05-31 17:46:00.000000000,366.0,Offered,0,1.0,4363.28487460815,21970.0,11170.0,21970.0,11170.0,2189.0,1469.0,Not Fill
Support,Closed,Low,Closed Ticket,2023-05-16 11:41:00,2023-06-07 03:38:00,2023-05-16 12:05:00.000000000,2023-05-16 12:05:00.000000000,2023-05-16 12:22:00.000000000,1.0,Offered,0,1.0,41.0,41.0,41.0,41.0,41.0,40.0,40.0,Health Benefits
Reimbursement Claims,Closed,Low,Mail,2023-05-16 11:42:00,2023-06-07 03:38:00,2023-05-16 14:29:00.000000000,2023-05-16 14:29:00.000000000,2023-05-16 19:11:00.000000000,7.0,Offered,0,1.0,448.0,448.0,448.0,448.0,448.0,449.0,449.0,Not Fill
Endorsements,Closed,Low,OutBound,2023-05-16 11:44:00,2023-06-07 03:38:00,2023-05-16 11:44:00.000000000,2023-05-16 11:44:00.000000000,2023-05-16 11:44:00.000000000,0.0,Offered,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Fill
Endorsements,Closed,Low,OutBound,2023-05-16 11:47:00,2023-06-07 03:38:00,2023-05-16 11:47:00.000000000,2023-05-16 11:47:00.000000000,2023-05-16 11:48:00.000000000,0.0,Offered,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Fill
Endorsements,Closed,Low,OutBound,2023-05-16 11:50:00,2023-06-07 03:38:00,2023-05-16 11:50:00.000000000,2023-05-16 11:50:00.000000000,2023-05-16 11:51:00.000000000,0.0,Offered,0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,Not Fill
Support,Closed,Low,Mail,2023-05-16 11:52:00,2023-06-09 21:37:00,2023-05-16 12:05:00.000000000,2023-05-16 12:05:00.000000000,2023-05-20 20:45:00.000000000,105.0,Offered,0,2.0,84.0,6294.0,3234.0,6294.0,3234.0,6294.0,3234.0,Telehealth
Endorsements,Closed,Low,OutBound,2023-05-16 11:52:00,2023-06-07 03:38:00,2023-05-16 11:52:00.000000000,2023-05-16 11:52:00.000000000,2023-05-16 11:52:00.000000000,0.0,Offered,0,0.0,1852.1139498432601,0.0,0.0,0.0,0.0,0.0,0.0,Not Fill
Endorsements,Closed,Low,OutBound,2023-05-16 11:57:00,2023-06-07 03:38:00,2023-05-16 11:57:00.000000000,2023-05-16 11:57:00.000000000,2023-05-16 11:57:00.000000000,0.0,Offered,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Fill
Endorsements,Closed,Low,OutBound,2023-05-16 12:00:00,2023-06-07 03:38:00,2023-05-16 12:00:00.000000000,2023-05-16 12:00:00.000000000,2023-05-16 12:00:00.000000000,0.0,Offered,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Fill
Support,Closed,Low,Internal Communication,2023-05-16 12:01:00,2023-06-07 03:38:00,2023-05-16 12:06:00.000000000,2023-05-16 12:06:00.000000000,2023-05-16 19:33:00.000000000,8.0,Offered,0,2.0,1.0,452.0,452.0,452.0,452.0,452.0,452.0,Not Fill
Endorsements,Closed,Low,OutBound,2023-05-16 12:02:00,2023-06-07 03:38:00,2023-05-16 12:02:00.000000000,2023-05-16 12:02:00.000000000,2023-05-16 12:03:00.000000000,0.0,Offered,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Fill
Endorsements,Closed,Low,OutBound,2023-05-16 12:06:00,2023-06-07 03:38:00,2023-05-16 12:06:00.000000000,2023-05-16 12:06:00.000000000,2023-05-16 12:07:00.000000000,0.0,Offered,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Fill
Onboardings,Solved,Low,Mail,2023-05-16 12:07:00,2023-06-06 17:16:00,2023-05-16 12:28:00.000000000,2023-05-16 12:28:00.000000000,2023-06-06 17:16:00.000000000,509.0,Offered,0,5.0,21.0,24874.0,12791.5,30549.0,15429.0,21.0,21.0,Not Fill
Support,Closed,Low,Closed Ticket,2023-05-16 12:08:00,2023-06-07 03:38:00,2023-05-16 12:11:00.000000000,2023-05-16 12:11:00.000000000,2023-05-16 22:01:00.000000000,10.0,Offered,0,2.0,6.0,593.0,531.0,593.0,531.0,593.0,531.0,Others
